"RootFolder","File","RelativePath","DateTime","TreeID","Temperature","Empty","Species","Count","Behaviour","Same_IND","Comment","CameraID","Date","infant","Hour","Minute","Time_numeric","Time_radians"
"RECONYX_24_cloud","RCNX0078.AVI","H01_4\240501-24_R300_H01 ",2024-05-23 03:46:02,"H01",14,FALSE,"Aot",1,"Wandering",FALSE,"","300R","2024-05-23",0,3,46,3.76666666666667,0.986111027376796
"RECONYX_24_cloud","RCNX0002.AVI","H04_4\240524_R600_H04 ",2024-05-24 20:41:24,"H04",14,FALSE,"Aot",1,"Insectivory",FALSE,"Insectivory","600R","2024-05-24",0,20,41,20.6833333333333,5.41488400431241
"RECONYX_24_cloud","RCNX0028.AVI","H11_4\240501-24_R800_H11 ",2024-05-24 05:01:08,"H11",14,FALSE,"Aot",1,"Wandering",FALSE,"","800R","2024-05-24",0,5,1,5.01666666666667,1.31336026212573
"RECONYX_24_cloud","RCNX0001.AVI","H01_5\240525-31_R300_H01 ",2024-05-25 04:03:56,"H01",13,FALSE,"Aot",1,"Wandering",FALSE,"","300R","2024-05-25",0,4,3,4.05,1.06028752058656
"RECONYX_24_cloud","RCNX0002.AVI","H01_5\240525-31_R300_H01 ",2024-05-26 03:52:44,"H01",11,FALSE,"Aot",1,"Wandering",FALSE,"","300R","2024-05-26",0,3,52,3.86666666666667,1.01229096615671
"RECONYX_24_cloud","RCNX0001 (3).AVI","H06_5\240528-29_R500_H06 ",2024-05-28 01:43:14,"H06",14,FALSE,"Aot",1,"Wandering",FALSE,"","500R","2024-05-28",0,1,43,1.71666666666667,0.44942228238854
"RECONYX_24_cloud","RCNX0001.AVI","H11_5\240528-31_R800_H11 ",2024-05-28 18:52:04,"H11",15,FALSE,"Aot",1,"Wandering",FALSE,"","800R","2024-05-28",0,18,52,18.8666666666667,4.93928178314395
"RECONYX_24_cloud","RCNX0002.AVI","H11_5\240528-31_R800_H11 ",2024-05-30 01:31:56,"H11",13,FALSE,"Aot",3,"Wandering",FALSE,"","800R","2024-05-30",0,1,31,1.51666666666667,0.39706240482871
"RECONYX_24_cloud","RCNX0065.AVI","H11_5\240601-30_R800_H11 ",2024-06-02 04:03:56,"H11",13,FALSE,"Aot",1,"Wandering",FALSE,"","800R","2024-06-02",0,4,3,4.05,1.06028752058656
"RECONYX_24_cloud","RCNX0103.AVI","H11_5\240601-30_R800_H11 ",2024-06-03 20:38:38,"H11",15,FALSE,"Aot",3,"Wandering",FALSE,"","800R","2024-06-03",0,20,38,20.6333333333333,5.40179403492245
"RECONYX_24_cloud","RCNX0035.AVI","H01_5\240601-26_R300_H01 ",2024-06-04 03:26:06,"H01",13,FALSE,"Aot",3,"Wandering",FALSE,"","300R","2024-06-04",0,3,26,3.43333333333333,0.89884456477708
"RECONYX_24_cloud","RCNX0037.AVI","H01_5\240601-26_R300_H01 ",2024-06-04 20:04:30,"H01",15,FALSE,"Aot",4,"Wandering",FALSE,"","300R","2024-06-04",0,20,4,20.0666666666667,5.25344104850293
"RECONYX_24_cloud","RCNX0108.AVI","H11_5\240601-30_R800_H11 ",2024-06-06 02:37:28,"H11",12,FALSE,"Aot",3,"Wandering",FALSE,"","800R","2024-06-06",0,2,37,2.61666666666667,0.685041731407774
"RECONYX_24_cloud","RCNX0111.AVI","H11_5\240601-30_R800_H11 ",2024-06-07 05:15:12,"H11",12,FALSE,"Aot",2,"Wandering",FALSE,"","800R","2024-06-07",0,5,15,5.25,1.37444678594553
"RECONYX_24_cloud","RCNX0112.AVI","H11_5\240601-30_R800_H11 ",2024-06-08 01:38:52,"H11",13,FALSE,"Aot",2,"Wandering",FALSE,"","800R","2024-06-08",0,1,38,1.63333333333333,0.427605666738611
"RECONYX_24_cloud","RCNX0043.AVI","H01_5\240601-26_R300_H01 ",2024-06-09 20:39:30,"H01",15,FALSE,"Aot",2,"Wandering",FALSE,"","300R","2024-06-09",0,20,39,20.65,5.40615735805244
"RECONYX_24_cloud","RCNX0003.AVI","H11_5\240601-30_R800_H11 ",2024-06-09 22:19:38,"H11",14,FALSE,"Aot",2,"Wandering",FALSE,"","800R","2024-06-09",0,22,19,22.3166666666667,5.84248967105102
"RECONYX_24_cloud","RCNX0004.AVI","H11_5\240601-30_R800_H11 ",2024-06-10 05:09:56,"H11",13,FALSE,"Aot",4,"Wandering",FALSE,"","800R","2024-06-10",0,5,9,5.15,1.34826684716562
"RECONYX_24_cloud","RCNX0005.AVI","H11_5\240601-30_R800_H11 ",2024-06-10 21:15:58,"H11",14,FALSE,"Aot",4,"Wandering",FALSE,"","800R","2024-06-10",0,21,15,21.25,5.56323699073192
"RECONYX_24_cloud","RCNX0006.AVI","H11_5\240601-30_R800_H11 ",2024-06-12 22:45:58,"H11",14,FALSE,"Aot",1,"Wandering",FALSE,"","800R","2024-06-12",0,22,45,22.75,5.95593607243065
"RECONYX_24_cloud","RCNX0007.AVI","H11_5\240601-30_R800_H11 ",2024-06-14 04:14:22,"H11",11,FALSE,"Aot",1,"Wandering",FALSE,"","800R","2024-06-14",0,4,14,4.23333333333333,1.1082840750164
"RECONYX_24_cloud","RCNX0050.AVI","H01_5\240601-26_R300_H01 ",2024-06-21 02:55:36,"H01",14,FALSE,"Aot",1,"Wandering",FALSE,"","300R","2024-06-21",0,2,55,2.91666666666667,0.763581547747519
"RECONYX_24_cloud","RCNX0051.AVI","H01_5\240601-26_R300_H01 ",2024-06-21 05:53:48,"H01",14,FALSE,"Aot",1,"Wandering",FALSE,"","300R","2024-06-21",0,5,53,5.88333333333333,1.540253064885
"RECONYX_24_cloud","RCNX0022.AVI","H05_5\240601-29_R400_H05 ",2024-06-22 02:59:06,"H05",12,FALSE,"Aot",1,"Insectivory",FALSE,"Insectivory","400R","2024-06-22",0,2,59,2.98333333333333,0.781034840267463
"RECONYX_24_cloud","RCNX0052.AVI","H01_5\240601-26_R300_H01 ",2024-06-24 19:19:12,"H01",16,FALSE,"Aot",1,"Wandering",FALSE,"","300R","2024-06-24",0,19,19,19.3166666666667,5.05709150765357
"RECONYX_24_cloud","RCNX0053.AVI","H01_5\240601-26_R300_H01 ",2024-06-24 22:09:04,"H01",14,FALSE,"Aot",3,"Wandering",FALSE,"","300R","2024-06-24",0,22,9,22.15,5.79885643975116
"RECONYX_24_cloud","RCNX0055.AVI","H01_5\240701_R300_H01 ",2024-07-01 19:31:36,"H01",14,FALSE,"Aot",1,"Wandering",FALSE,"","300R","2024-07-01",0,19,31,19.5166666666667,5.1094513852134
"RECONYX_24_cloud","RCNX0009.AVI","H11_5\240701-02_R800_H11 ",2024-07-01 02:10:46,"H11",12,FALSE,"Aot",1,"Wandering",FALSE,"","800R","2024-07-01",0,2,10,2.16666666666667,0.567232006898157
"RECONYX_24_cloud","RCNX0010.AVI","H11_5\240701-02_R800_H11 ",2024-07-02 04:48:28,"H11",13,FALSE,"Aot",3,"Wandering",FALSE,"","800R","2024-07-02",0,4,48,4.8,1.25663706143592
"RECONYX_24_cloud","RCNX0002.AVI","H11_6\240706-20_R800_H11 ",2024-07-07 05:57:50,"H11",13,FALSE,"Aot",3,"Wandering",FALSE,"","800R","2024-07-07",0,5,57,5.95,1.55770635740494
"RECONYX_24_cloud","RCNX0006.AVI","H01_6\240706-31_R300_H01 ",2024-07-09 05:09:40,"H01",11,FALSE,"Aot",3,"Herbivory",FALSE,"","300R","2024-07-09",0,5,9,5.15,1.34826684716562
"RECONYX_24_cloud","RCNX0011.AVI","H01_6\240706-31_R300_H01 ",2024-07-10 21:21:12,"H01",14,FALSE,"Aot",2,"Insectivory",FALSE,"Maybe insectivory","300R","2024-07-10",0,21,21,21.35,5.58941692951184
"RECONYX_24_cloud","RCNX0013.AVI","H01_6\240706-31_R300_H01 ",2024-07-12 03:45:00,"H01",14,FALSE,"Aot",3,"Social",FALSE,"And bothering each other while making squeaks","300R","2024-07-12",0,3,45,3.75,0.98174770424681
"RECONYX_24_cloud","RCNX0004.AVI","H05_6\240708-30_R400_H05 ",2024-07-12 03:45:16,"H05",12,FALSE,"Aot",1,"Inspecting",FALSE,"","400R","2024-07-12",0,3,45,3.75,0.98174770424681
"RECONYX_24_cloud","RCNX0015.AVI","H01_6\240706-31_R300_H01 ",2024-07-13 22:54:46,"H01",15,FALSE,"Aot",1,"Wandering",FALSE,"","300R","2024-07-13",0,22,54,22.9,5.99520598060052
"RECONYX_24_cloud","RCNX0022.AVI","H01_6\240706-31_R300_H01 ",2024-07-13 23:50:38,"H01",16,FALSE,"Aot",3,"Insectivory",FALSE,"Wandering and insectivory","300R","2024-07-13",0,23,50,23.8333333333333,6.23955207587973
"RECONYX_24_cloud","RCNX0020.AVI","H11_6\240706-20_R800_H11 ",2024-07-14 05:22:12,"H11",13,FALSE,"Aot",1,"Wandering",FALSE,"","800R","2024-07-14",0,5,22,5.36666666666667,1.40499004785544
"RECONYX_24_cloud","RCNX0027.AVI","H01_6\240706-31_R300_H01 ",2024-07-16 05:14:10,"H01",14,FALSE,"Aot",2,"Social",FALSE,"Grooming","300R","2024-07-16",0,5,14,5.23333333333333,1.37008346281555
"RECONYX_24_cloud","RCNX0051.AVI","H01_6\240706-31_R300_H01 ",2024-07-22 02:15:30,"H01",14,FALSE,"Aot",3,"Inspecting",FALSE,"","300R","2024-07-22",0,2,15,2.25,0.589048622548086
"RECONYX_24_cloud","RCNX0007.AVI","H05_6\240708-30_R400_H05 ",2024-07-22 02:11:08,"H05",11,FALSE,"Aot",1,"Wandering",FALSE,"","400R","2024-07-22",0,2,11,2.18333333333333,0.571595330028143
"RECONYX_24_cloud","RCNX0065.AVI","H01_6\240706-31_R300_H01 ",2024-07-24 22:41:30,"H01",18,FALSE,"Aot",1,"Florivory",FALSE,"","300R","2024-07-24",0,22,41,22.6833333333333,5.93848277991071
"RECONYX_24_cloud","RCNX0079.AVI","H01_6\240706-31_R300_H01 ",2024-07-28 03:13:20,"H01",16,FALSE,"Aot",1,"Wandering",FALSE,"","300R","2024-07-28",0,3,13,3.21666666666667,0.842121364087264
"RECONYX_24_cloud","RCNX0086.AVI","H01_6\240706-31_R300_H01 ",2024-07-29 02:28:16,"H01",15,FALSE,"Aot",2,"Florivory",FALSE,"","300R","2024-07-29",0,2,28,2.46666666666667,0.645771823237902
"RECONYX_24_cloud","RCNX0097.AVI","H01_6\240706-31_R300_H01 ",2024-07-30 03:18:14,"H01",13,FALSE,"Aot",2,"Florivory",FALSE,"","300R","2024-07-30",0,3,18,3.3,0.863937979737193
"RECONYX_24_cloud","RCNX0107.AVI","H01_6\240706-31_R300_H01 ",2024-07-31 00:30:58,"H01",15,FALSE,"Aot",1,"Wandering",FALSE,"","300R","2024-07-31",0,0,30,0.5,0.130899693899575
"RECONYX_24_cloud","RCNX0109.AVI","H01_6\240706-31_R300_H01 ",2024-07-31 01:44:06,"H01",16,FALSE,"Aot",1,"Inspecting",FALSE,"","300R","2024-07-31",0,1,44,1.73333333333333,0.453785605518526
"RECONYX_24_cloud","RCNX0120.AVI","H01_6\240706-31_R300_H01 ",2024-07-31 21:14:48,"H01",16,FALSE,"Aot",1,"Florivory",FALSE,"","300R","2024-07-31",0,21,14,21.2333333333333,5.55887366760194
"RECONYX_24_cloud","RCNX0086.AVI","H11_6\240729-0808_R800_H11 ",2024-07-31 05:06:10,"H11",12,FALSE,"Aot",1,"Wandering",FALSE,"","800R","2024-07-31",0,5,6,5.1,1.33517687777566
"RECONYX_24_cloud","RCNX0124.AVI","H01_6\240801-07_R300_H01 ",2024-08-01 04:20:50,"H01",14,FALSE,"Aot",1,"Wandering",FALSE,"","300R","2024-08-01",0,4,20,4.33333333333333,1.13446401379631
"RECONYX_24_cloud","RCNX0093.AVI","H11_6\240729-0808_R800_H11 ",2024-08-04 05:13:34,"H11",11,FALSE,"Aot",1,"Wandering",FALSE,"","800R","2024-08-04",0,5,13,5.21666666666667,1.36572013968556
"RECONYX_24_cloud","RCNX0151.AVI","H01_6\240801-07_R300_H01 ",2024-08-05 01:01:34,"H01",15,FALSE,"Aot",1,"Inspecting",FALSE,"","300R","2024-08-05",0,1,1,1.01666666666667,0.266162710929135
"RECONYX_24_cloud","RCNX0154.AVI","H01_6\240801-07_R300_H01 ",2024-08-05 21:04:02,"H01",15,FALSE,"Aot",1,"Wandering",FALSE,"","300R","2024-08-05",0,21,4,21.0666666666667,5.51524043630208
"RECONYX_R_24_Transcend","RCNX0007.AVI","H01_R24\240808-31_R300_H01 ",2024-08-09 04:29:00,"H01",13,FALSE,"Aot",2,"Wandering",FALSE,"","300R","2024-08-09",0,4,29,4.48333333333333,1.17373392196619
"RECONYX_R_24_Transcend","RCNX0001.AVI","H11_R24\240809-21_R800_H11 ",2024-08-09 20:04:00,"H11",14,FALSE,"Aot",1,"Wandering",FALSE,"","800R","2024-08-09",0,20,4,20.0666666666667,5.25344104850293
"RECONYX_R_24_Transcend","RCNX0010.AVI","H01_R24\240808-31_R300_H01 ",2024-08-10 21:34:00,"H01",14,FALSE,"Aot",1,"Wandering",FALSE,"","300R","2024-08-10",0,21,34,21.5666666666667,5.64614013020166
"RECONYX_R_24_Transcend","RCNX0012.AVI","H01_R24\240808-31_R300_H01 ",2024-08-11 02:32:00,"H01",15,FALSE,"Aot",1,"Wandering",FALSE,"","300R","2024-08-11",0,2,32,2.53333333333333,0.663225115757845
"RECONYX_R_24_Transcend","RCNX0002.AVI","H11_R24\240809-21_R800_H11 ",2024-08-11 05:42:00,"H11",13,FALSE,"Aot",1,"Wandering",FALSE,"","800R","2024-08-11",0,5,42,5.7,1.49225651045515
"RECONYX_R_24_Transcend","RCNX0022.AVI","H01_R24\240808-31_R300_H01 ",2024-08-13 03:04:00,"H01",15,FALSE,"Aot",1,"Inspecting",FALSE,"","300R","2024-08-13",0,3,4,3.06666666666667,0.802851455917392
"RECONYX_R_24_Transcend","RCNX0028.AVI","H01_R24\240808-31_R300_H01 ",2024-08-15 05:09:00,"H01",12,FALSE,"Aot",3,"Wandering",FALSE,"","300R","2024-08-15",0,5,9,5.15,1.34826684716562
"RECONYX_R_24_Transcend","RCNX0040.AVI","H01_R24\240808-31_R300_H01 ",2024-08-17 02:17:00,"H01",16,FALSE,"Aot",1,"Wandering",FALSE,"Fruits developping","300R","2024-08-17",0,2,17,2.28333333333333,0.597775268808058
"RECONYX_R_24_Transcend","RCNX0053.AVI","H01_R24\240808-31_R300_H01 ",2024-08-24 23:56:00,"H01",13,FALSE,"Aot",1,"Inspecting",FALSE,"","300R","2024-08-24",0,23,56,23.9333333333333,6.26573201465964
"RECONYX_R_24_Transcend","RCNX0062.AVI","H01_R24\240808-31_R300_H01 ",2024-08-29 03:56:00,"H01",12,FALSE,"Aot",1,"Wandering",FALSE,"","300R","2024-08-29",0,3,56,3.93333333333333,1.02974425867665
"RECONYX_R_24_Transcend","RCNX0066.AVI","H01_R24\240808-31_R300_H01 ",2024-08-29 20:31:00,"H01",17,FALSE,"Aot",1,"Wandering",FALSE,"","300R","2024-08-29",0,20,31,20.5166666666667,5.37125077301255
"RECONYX_R_24_Transcend","RCNX0069.AVI","H01_R24\240808-31_R300_H01 ",2024-08-31 02:15:00,"H01",11,FALSE,"Aot",1,"Inspecting",FALSE,"","300R","2024-08-31",0,2,15,2.25,0.589048622548086
"RECONYX_R_24_Transcend","RCNX0010.AVI","H01_R24\240831-0924_R300_H01 ",2024-09-01 05:17:00,"H01",13,FALSE,"Aot",3,"Wandering",FALSE,"","300R","2024-09-01",0,5,17,5.28333333333333,1.38317343220551
"RECONYX_R_24_Transcend","RCNX0075.AVI","H01_R24\240831-0924_R300_H01 ",2024-09-07 22:07:00,"H01",16,FALSE,"Aot",1,"Wandering",FALSE,"","300R","2024-09-07",0,22,7,22.1166666666667,5.79012979349119
"RECONYX_R_24_Transcend","RCNX0001.AVI","H01_R24\240924-1025_R300_H01 ",2024-09-24 19:04:00,"H01",16,FALSE,"Aot",2,"Herbivory",FALSE,"","300R","2024-09-24",0,19,4,19.0666666666667,4.99164166070378
"RECONYX_R_24_Transcend","RCNX0005.AVI","H06_R24\240917-1023_R500_H06 ",2024-09-24 20:41:00,"H06",14,FALSE,"Aot",1,"Wandering",FALSE,"","500R","2024-09-24",0,20,41,20.6833333333333,5.41488400431241
"RECONYX_R_24_Transcend","RCNX0002.AVI","H11_R24\240925-1024_R800_H11 ",2024-09-27 01:50:00,"H11",12,FALSE,"Aot",1,"Wandering",FALSE,"","800R","2024-09-27",0,1,50,1.83333333333333,0.479965544298441
"RECONYX_R_24_Transcend","RCNX0012.AVI","H11_R24\240925-1024_R800_H11 ",2024-10-12 21:37:00,"H11",16,FALSE,"Aot",1,"Wandering",FALSE,"","800R","2024-10-12",0,21,37,21.6166666666667,5.65923009959161
"RECONYX_R_24_Transcend","RCNX0003.AVI","H11_R24\241027-1127_R800_H11 ",2024-10-28 00:01:00,"H11",16,FALSE,"Aot",1,"Wandering",FALSE,"","800R","2024-10-28",0,0,1,0.0166666666666667,0.00436332312998582
"RECONYX_R_24_Transcend","RCNX0003.AVI","H06_R24\241026_1128_R500_H06 ",2024-10-29 18:41:00,"H06",14,FALSE,"Aot",2,"Wandering",FALSE,"","500R","2024-10-29",0,18,41,18.6833333333333,4.89128522871411
"RECONYX_R_24_Transcend","RCNX0004.AVI","H06_R24\241026_1128_R500_H06 ",2024-11-01 03:21:00,"H06",15,FALSE,"Aot",2,"Wandering",FALSE,"","500R","2024-11-01",0,3,21,3.35,0.877027949127151
"RECONYX_R_24_Transcend","RCNX0084.AVI","H11_R24\241027-1127_R800_H11 ",2024-11-04 03:28:00,"H11",12,FALSE,"Aot",1,"Wandering",FALSE,"","800R","2024-11-04",0,3,28,3.46666666666667,0.907571211037051
"RECONYX_R_24_Transcend","RCNX0006.AVI","H06_R24\241026_1128_R500_H06 ",2024-11-06 04:31:00,"H06",14,FALSE,"Aot",3,"Wandering",FALSE,"","500R","2024-11-06",0,4,31,4.51666666666667,1.18246056822616
"RECONYX_R_24_Transcend","RCNX0085.AVI","H11_R24\241027-1127_R800_H11 ",2024-11-06 01:02:00,"H11",15,FALSE,"Aot",2,"Wandering",FALSE,"","800R","2024-11-06",0,1,2,1.03333333333333,0.270526034059121
"RECONYX_R_24_Transcend","RCNX0013.AVI","H06_R24\241026_1128_R500_H06 ",2024-11-10 18:28:00,"H06",17,FALSE,"Aot",2,"Wandering",FALSE,"","500R","2024-11-10",0,18,28,18.4666666666667,4.83456202802429
"RECONYX_R_24_Transcend","RCNX0032.AVI","H06_R24\241026_1128_R500_H06 ",2024-11-14 18:33:00,"H06",19,FALSE,"Aot",3,"Wandering",FALSE,"","500R","2024-11-14",0,18,33,18.55,4.85637864367422
"RECONYX_R_24_Transcend","RCNX0143.AVI","H11_R24\241027-1127_R800_H11 ",2024-11-19 22:28:00,"H11",15,FALSE,"Aot",3,"Wandering",FALSE,"","800R","2024-11-19",0,22,28,22.4666666666667,5.88175957922089
"RECONYX_R_24_Transcend","RCNX0099.AVI","H06_R24\241026_1128_R500_H06 ",2024-11-25 20:58:00,"H06",14,FALSE,"Aot",1,"Wandering",FALSE,"","500R","2024-11-25",0,20,58,20.9666666666667,5.48906049752217
"RECONYX_R_24_Transcend","RCNX0001.AVI","H04_R24\241126_R600_H04 ",2024-11-26 22:23:00,"H04",15,FALSE,"Aot",1,"Inspecting",FALSE,"","600R","2024-11-26",0,22,23,22.3833333333333,5.85994296357096
"RECONYX_R_24_Transcend","RCNX0105.AVI","H06_R24\241026_1128_R500_H06 ",2024-11-26 19:39:00,"H06",16,FALSE,"Aot",1,"Wandering",FALSE,"","500R","2024-11-26",0,19,39,19.65,5.14435797025329
"RECONYX_R_24_Transcend","RCNX0154.AVI","H11_R24\241027-1127_R800_H11 ",2024-11-27 02:12:00,"H11",14,FALSE,"Aot",3,"Wandering",FALSE,"","800R","2024-11-27",0,2,12,2.2,0.575958653158129
